# Generated from ../data/13JUL2013/024.dat
time T_s gyro_x steer v
21.435 4.51059 0.155672 -0.029531 0.926525
21.44 4.51059 0.0791351 -0.0273319 0.934066
21.445 4.51059 0.0100843 -0.0238761 0.936811
21.45 4.51059 -0.0533127 -0.0191637 0.938814
21.455 0.0955388 -0.175295 -0.0141372 0.929983
21.46 -2.86008 -0.141374 -0.0163363 0.926299
21.465 -4.49781 -0.118777 -0.0160221 0.9339
21.47 -4.51059 -0.105203 -0.013823 0.936692
21.475 -4.51059 -0.07967 -0.0128805 0.928438
21.48 -4.51059 -0.0318272 -0.0135088 0.93546
21.485 -1.33006 0.0922959 -0.0150796 0.937827
21.49 2.45358 0.146369 -0.0141372 0.939553
21.495 4.51059 0.166361 -0.00785398 0.940808
21.5 4.51059 0.128424 -0.00722566 0.941725
21.505 4.51059 0.136742 -0.00659734 0.932105
21.51 4.51059 0.105453 -0.00376991 0.938131
21.515 4.51059 0.0293423 -0.000314159 0.939772
21.52 4.51059 -0.035668 0.00439823 0.930684
21.525 1.18424 -0.168593 0.0100531 0.937094
21.53 -2.52992 -0.169255 0.0128805 0.939019
21.535 -4.31207 -0.127991 0.00973894 0.940419
21.54 -4.51059 -0.131594 0.0125664 0.941442
21.545 -4.51059 -0.120534 0.013823 0.942184
21.55 -4.51059 -0.0657044 0.0135088 0.942728
21.555 -3.05418 0.0613604 0.0122522 0.943121
21.56 0.928929 0.12881 0.0113097 0.94341
21.565 4.51059 0.167399 0.0175929 0.933332
21.57 4.51059 0.141527 0.0201062 0.939025
21.575 4.51059 0.136135 0.0207345 0.940424
21.58 4.51059 0.112926 0.0232478 0.941445
21.585 4.51059 0.0353108 0.0273319 0.942186
21.59 4.51059 -0.029827 0.0323584 0.932442
21.595 2.73015 -0.134642 0.0380133 0.928089
21.6 -2.29801 -0.212743 0.0424115 0.935206
21.605 -4.51059 -0.155631 0.0380133 0.927356
21.61 -4.51059 -0.140993 0.0408407 0.924385
21.615 -4.51059 -0.145189 0.0427257 0.932506
21.62 -4.51059 -0.115577 0.0427257 0.935677
21.625 -4.51059 0.0168544 0.0427257 0.937986
21.63 -1.15607 0.0959845 0.0402124 0.939669
21.635 2.90227 0.145204 0.041469 0.930607
21.64 4.51059 0.137543 0.0480664 0.926754
21.645 4.51059 0.116158 0.0483805 0.934232
21.65 4.51059 0.124569 0.0508938 0.926648
21.655 4.51059 0.0541827 0.0543496 0.923868
21.66 4.51059 -0.0261616 0.0587478 0.93213
21.665 3.04856 -0.129028 0.0640885 0.935402
21.67 -2.43779 -0.236207 0.0688009 0.937786
21.675 -4.51059 -0.179822 0.0640885 0.939522
21.68 -4.51059 -0.137632 0.0675442 0.930502
21.685 -4.51059 -0.154741 0.069115 0.936963
21.69 -4.51059 -0.137965 0.0694292 0.938922
21.695 -4.51059 -0.0116274 0.0684867 0.930064
21.7 -2.18049 0.0803807 0.0662876 0.936643
21.705 2.26307 0.145239 0.0662876 0.93869
21.71 4.51059 0.156764 0.0722566 0.940181
21.715 4.51059 0.0987219 0.0741416 0.941267
21.72 4.51059 0.112209 0.0750841 0.942058
21.725 4.51059 0.057257 0.0772832 0.932348
21.73 4.51059 -0.0283904 0.0813672 0.938307
21.735 3.51176 -0.11255 0.0863938 0.939902
21.74 -1.84634 -0.23131 0.090792 0.941064
21.745 -4.51059 -0.196918 0.0860796 0.94191
21.75 -4.51059 -0.152908 0.0882788 0.942527
21.755 -4.51059 -0.159686 0.0898495 0.942976
21.76 -4.51059 -0.146415 0.0895354 0.943303
21.765 -4.51059 -0.0145815 0.0885929 0.943541
21.77 -2.33528 0.070152 0.0860796 0.943715
21.775 1.86245 0.129191 0.0854513 0.943842
21.78 4.51059 0.164662 0.0914203 0.943934
21.785 4.51059 0.0875765 0.0933053 0.944001
21.79 4.51059 0.118347 0.0948761 0.94405
21.795 4.51059 0.0554689 0.0977035 0.944085
21.8 4.51059 -0.0495366 0.102102 0.944111
21.805 3.0241 -0.129956 0.107442 0.94413
21.81 -2.35824 -0.24405 0.111212 0.944144
21.815 -4.51059 -0.224761 0.106186 0.944154
21.82 -4.51059 -0.165628 0.109013 0.944161
21.825 -4.51059 -0.196934 0.11027 0.944167
21.83 -4.51059 -0.174275 0.11027 0.944171
21.835 -4.51059 -0.0342839 0.109013 0.944173
21.84 -4.26512 0.0405824 0.106186 0.944175
21.845 0.512296 0.126379 0.103673 0.944177
21.85 4.51059 0.170465 0.109327 0.944178
21.855 4.51059 0.0705936 0.112469 0.944179
21.86 4.51059 0.0978104 0.111527 0.944179
21.865 4.51059 0.079027 0.113097 0.933894
21.87 4.51059 -0.0462732 0.115925 0.939433
21.875 3.13715 -0.126882 0.120323 0.940722
21.88 -2.5304 -0.257357 0.123465 0.941661
21.885 -4.51059 -0.236389 0.117496 0.942345
21.89 -4.51059 -0.147965 0.120951 0.942844
21.895 -4.51059 -0.195178 0.121265 0.943207
21.9 -4.51059 -0.181408 0.120951 0.943471
21.905 -4.51059 -0.0609754 0.119066 0.943664
21.91 -4.51059 0.0292927 0.116553 0.943804
21.915 -0.145321 0.114956 0.113411 0.943907
21.92 4.51059 0.171012 0.115296 0.943981
21.925 4.51059 0.0731453 0.120951 0.944035
21.93 4.51059 0.0820314 0.119066 0.944075
21.935 4.51059 0.0602099 0.120637 0.944104
21.94 4.51059 -0.0443185 0.123779 0.944125
21.945 2.3017 -0.14321 0.127549 0.94414
21.95 -2.91144 -0.249779 0.129434 0.944151
21.955 -4.51059 -0.254617 0.122836 0.944159
21.96 -4.51059 -0.167155 0.125035 0.954451
21.965 -4.51059 -0.215957 0.124721 0.948916
21.97 -4.51059 -0.188882 0.12315 0.947631
21.975 -4.51059 -0.0612623 0.120637 0.946694
21.98 -4.51059 0.0153583 0.117496 0.956298
21.985 -1.29231 0.101274 0.113726 0.950262
21.99 3.3878 0.15672 0.112155 0.948611
21.995 4.51059 0.0760438 0.117496 0.947408
22 4.51059 0.085395 0.116867 0.946532
22.005 4.51059 0.0379804 0.11781 0.945894
22.01 4.51059 -0.058099 0.120323 0.945428
22.015 1.14447 -0.151086 0.123779 0.94509
22.02 -4.14452 -0.265332 0.123779 0.944843
22.025 -4.51059 -0.238553 0.117181 0.944663
22.03 -4.51059 -0.202345 0.119381 0.944532
22.035 -4.51059 -0.233245 0.118124 0.944437
22.04 -4.51059 -0.173895 0.115296 0.944367
22.045 -4.51059 -0.061415 0.111841 0.944317
22.05 -4.51059 0.0324834 0.107128 0.94428
22.055 -1.54653 0.107486 0.102416 0.933964
22.06 3.03215 0.149481 0.0999026 0.939482
22.065 4.51059 0.0819857 0.104615 0.940756
22.07 4.51059 0.0846597 0.103358 0.941683
22.075 4.51059 0.0182565 0.10273 0.932073
22.08 4.19716 -0.0541437 0.103987 0.938104
22.085 -0.126203 -0.179894 0.105558 0.939752
22.09 -4.51059 -0.263276 0.0989602 0.940952
22.095 -4.51059 -0.226965 0.0958186 0.941827
22.1 -4.51059 -0.198071 0.0955044 0.932177
22.105 -4.51059 -0.233158 0.0929911 0.938181
22.11 -4.51059 -0.151519 0.0889071 0.939807
22.115 -4.51059 -0.0387346 0.0838805 0.940993
22.12 -4.51059 0.0344124 0.0785398 0.931569
22.125 -1.56294 0.116439 0.0728849 0.937738
22.13 2.72844 0.146128 0.0700575 0.939484
22.135 4.51059 0.0924668 0.0725708 0.940758
22.14 4.51059 0.0929387 0.0703717 0.941684
22.145 4.51059 0.0282238 0.069115 0.94236
22.15 3.52717 -0.0655671 0.0688009 0.942854
22.155 -0.107158 -0.147581 0.0684867 0.943215
22.16 -4.51059 -0.26834 0.0625177 0.943476
22.165 -4.51059 -0.212309 0.057177 0.943669
22.17 -4.51059 -0.163427 0.0562345 0.943807
22.175 -4.51059 -0.224091 0.0521504 0.943909
22.18 -4.51059 -0.119002 0.0471239 0.943982
22.185 -4.51059 -0.0310491 0.0411549 0.944037
22.19 -4.51059 0.038077 0.0342434 0.944075
22.195 -1.21372 0.139994 0.0273319 0.954391
22.2 2.7092 0.151936 0.0232478 0.948871
22.205 4.51059 0.114465 0.0238761 0.947599
22.21 4.51059 0.101224 0.0204204 0.94667
22.215 4.51059 0.0353666 0.0166504 0.956281
22.22 3.27682 -0.050014 0.0147655 0.950248
22.225 -0.494334 -0.140068 0.0122522 0.948602
22.23 -4.51059 -0.230343 0.00376991 0.947401
22.235 -4.51059 -0.176023 -0.000628319 0.946528
22.24 -4.51059 -0.167964 -0.00376991 0.945889
22.245 -4.51059 -0.171313 -0.00816814 0.945426
22.25 -4.51059 -0.0947587 -0.0144513 0.945087
22.255 -4.51059 -0.0140289 -0.0213628 0.944842
22.26 -4.51059 0.0768968 -0.0289027 0.944661
22.265 -0.778911 0.154731 -0.037385 0.944532
22.27 3.20458 0.179146 -0.041469 0.944435
22.275 4.51059 0.138266 -0.0417832 0.944368
22.28 4.51059 0.114425 -0.0471239 0.944316
22.285 4.51059 0.0627977 -0.0515221 0.94428
22.29 3.45419 -0.0292473 -0.0549779 0.944252
22.295 -0.502065 -0.122485 -0.0581195 0.944234
22.3 -4.51059 -0.184442 -0.0675442 0.944218
22.305 -4.51059 -0.136109 -0.0738274 0.944209
22.31 -4.51059 -0.106784 -0.0779115 0.9442
22.315 -4.51059 -0.13507 -0.0841947 0.944196
22.32 -4.51059 -0.0543079 -0.0914203 0.944191
22.325 -4.51059 0.0268893 -0.0999026 0.944189
22.33 -3.80791 0.119551 -0.109642 0.944186
22.335 0.842068 0.197711 -0.118752 0.944186
22.34 4.14071 0.194173 -0.119695 0.954469
22.345 4.51059 0.152121 -0.124721 0.948931
22.35 4.51059 0.157248 -0.131947 0.94764
22.355 4.51059 0.114422 -0.137288 0.946702
22.36 4.51059 0.00809874 -0.141058 0.946016
22.365 0.682825 -0.0795997 -0.142942 0.945519
22.37 -3.79281 -0.15006 -0.149226 0.945154
22.375 -4.51059 -0.113683 -0.160221 0.944891
22.38 -4.51059 -0.0589738 -0.163363 0.944697
22.385 -4.51059 -0.0997862 -0.169646 0.944558
22.39 -4.51059 -0.0323481 -0.176558 0.944455
22.395 -4.51059 0.0839129 -0.185354 0.944381
22.4 -2.72039 0.146856 -0.195093 0.944326
22.405 1.69217 0.227063 -0.203889 0.944288
22.41 4.14712 0.1946 -0.205774 0.944257
22.415 4.51059 0.181994 -0.211429 0.944238
22.42 4.51059 0.207743 -0.217712 0.944221
22.425 4.51059 0.147157 -0.223367 0.944211
22.43 4.51059 0.0404771 -0.227137 0.944202
22.435 1.42979 -0.0427987 -0.22965 0.933911
22.44 -2.89328 -0.107431 -0.234991 0.939445
22.445 -4.51059 -0.0543031 -0.245673 0.940732
22.45 -4.51059 -0.00628648 -0.251642 0.931381
22.455 -4.51059 -0.0518348 -0.257296 0.937604
22.46 -4.51059 0.0107543 -0.264522 0.939388
22.465 -4.51059 0.105636 -0.273004 0.940691
22.47 -1.23779 0.190418 -0.283057 0.941637
22.475 2.65485 0.24909 -0.289969 0.942329
22.48 4.51059 0.251698 -0.290911 0.932544
22.485 4.51059 0.215647 -0.297509 0.938451
22.49 4.51059 0.232301 -0.303792 0.940006
22.495 4.51059 0.209028 -0.308819 0.930854
22.5 4.51059 0.099305 -0.312274 0.926931
22.505 3.99337 0.0228039 -0.314473 0.934362
22.51 -0.314601 -0.0502296 -0.316044 0.937027
22.515 -2.54646 -0.0101212 -0.325783 0.93897
22.52 -3.08262 0.0396627 -0.331752 0.940387
22.525 -3.98891 0.0260565 -0.335208 0.931133
22.53 -3.91649 0.0550312 -0.340863 0.937424
22.535 -2.25771 0.130699 -0.34746 0.939261
22.54 1.00582 0.226392 -0.353743 0.930312
22.545 3.88626 0.243446 -0.352801 0.936826
22.55 4.51059 0.275733 -0.355628 0.938825
22.555 4.51059 0.268428 -0.361597 0.940281
22.56 4.51059 0.240719 -0.365996 0.941342
22.565 4.51059 0.233084 -0.368823 0.931828
22.57 4.51059 0.113836 -0.370708 0.927644
22.575 4.51059 0.0680724 -0.371336 0.934883
22.58 3.13032 0.0514609 -0.371022 0.937409
22.585 0.284571 0.0119095 -0.370394 0.93925
22.59 -0.642135 0.0620172 -0.376991 0.940591
22.595 -1.25499 0.0653485 -0.377934 0.941568
22.6 -1.32224 0.0829454 -0.378876 0.942279
22.605 0.0973338 0.147665 -0.379504 0.942797
22.61 2.53131 0.207864 -0.376991 0.943175
22.615 4.51059 0.215465 -0.372907 0.933161
22.62 4.51059 0.239866 -0.371965 0.9389
22.625 4.51059 0.230978 -0.371336 0.940333
22.63 4.51059 0.191984 -0.37008 0.941379
22.635 4.51059 0.17244 -0.367566 0.942138
22.64 4.51059 0.100714 -0.364425 0.942694
22.645 4.51059 0.0665739 -0.360969 0.943097
22.65 2.95281 0.0511152 -0.356257 0.943392
22.655 0.534279 0.00548943 -0.352801 0.943605
22.66 -0.0697099 0.0548521 -0.354686 0.954049
22.665 0.426984 0.0956538 -0.351544 0.948622
22.67 0.749794 0.0920118 -0.344947 0.947417
22.675 1.76148 0.124795 -0.342119 0.946537
22.68 3.76207 0.177544 -0.337721 0.945899
22.685 4.51059 0.191921 -0.331752 0.945431
22.69 4.51059 0.206034 -0.327354 0.945093
22.695 4.51059 0.180997 -0.322013 0.944844
22.7 4.51059 0.153474 -0.316673 0.944665
22.705 4.51059 0.104278 -0.310075 0.944532
22.71 4.51059 0.0453568 -0.303164 0.954724
22.715 4.51059 0.0513067 -0.29531 0.949114
22.72 2.96804 0.0207579 -0.286827 0.947776
22.725 1.08809 -0.0114787 -0.279288 0.946799
22.73 0.684417 0.0296367 -0.273319 0.956375
22.735 1.13095 0.0592963 -0.26515 0.960603
22.74 1.51709 0.0598894 -0.257611 0.963685
22.745 2.49775 0.0858398 -0.250071 0.955642
22.75 4.344 0.132296 -0.241903 0.952531
22.755 4.51059 0.137954 -0.232478 0.950263
22.76 4.51059 0.111064 -0.22431 0.958899
22.765 4.51059 0.109097 -0.216142 0.962441
22.77 4.51059 0.0839418 -0.207031 0.965025
22.775 4.51059 0.0349788 -0.197606 0.966904
22.78 4.51059 -0.0053664 -0.187239 0.968275
22.785 3.66898 0.00349896 -0.176558 0.969272
22.79 2.27589 -0.0319474 -0.165562 0.970001
22.795 0.959221 -0.0493742 -0.156137 0.970529
22.8 0.413562 -0.0339805 -0.146084 0.970916
22.805 0.685371 -0.00669674 -0.135403 0.971196
22.81 1.03253 -0.00256266 -0.125035 0.971402
22.815 1.82897 0.0189002 -0.114354 0.97155
22.82 3.33477 0.0569232 -0.103358 0.97166
22.825 3.64381 0.0168195 -0.090792 0.971738
22.83 4.00415 0.0182291 -0.0804248 0.971797
22.835 4.51059 0.0240031 -0.0688009 0.971837
22.84 4.28072 -0.00261829 -0.0565487 0.982156
22.845 3.47086 -0.0454217 -0.0442965 0.976637
22.85 2.34576 -0.0728155 -0.0320442 0.975366
22.855 1.45215 -0.0802347 -0.0207345 0.974438
22.86 0.438515 -0.100242 -0.0084823 0.973764
22.865 -0.68907 -0.120449 0.00282743 0.97327
22.87 -1.21271 -0.110679 0.00911062 0.962627
22.875 -1.14751 -0.0877755 0.019792 0.967904
22.88 -0.744051 -0.0737238 0.029531 0.969004
22.885 0.241799 -0.043968 0.0392699 0.969803
22.89 1.38806 -0.0263468 0.0483805 0.970387
22.895 1.90504 -0.0444624 0.0625177 0.97081
22.9 2.24093 -0.0491784 0.0716283 0.971121
22.905 2.817 -0.0320666 0.0810531 0.981632
22.91 3.02445 -0.0528149 0.0914203 0.976258
22.915 2.36174 -0.0919347 0.101788 0.975087
22.92 1.4762 -0.113833 0.112155 0.974237
22.925 0.16618 -0.146809 0.122208 0.973615
22.93 -0.652487 -0.146822 0.132261 0.962878
22.935 -1.55091 -0.158846 0.139173 0.957801
22.94 -2.16309 -0.154046 0.146398 0.96439
22.945 -2.18717 -0.136569 0.155509 0.966442
22.95 -2.3217 -0.141535 0.163363 0.967939
22.955 -1.97905 -0.121225 0.16996 0.969027
22.96 -1.22903 -0.098243 0.176243 0.969822
22.965 -0.405209 -0.0822953 0.181898 0.980685
22.97 0.538598 -0.0711415 0.187553 0.975568
22.975 0.955656 -0.0834065 0.193208 0.974585
22.98 0.954169 -0.0987205 0.199491 0.97387
22.985 0.509389 -0.120127 0.205146 0.973348
22.99 -0.127677 -0.135153 0.209858 0.97297
22.995 -0.71111 -0.144028 0.214571 0.962406
23 -1.471 -0.157349 0.218969 0.957459
23.005 -2.46613 -0.173625 0.221168 0.964139
23.01 -3.08769 -0.168684 0.224938 0.966261
23.015 -3.31795 -0.156831 0.227765 0.967805
23.02 -3.41628 -0.151335 0.229965 0.968932
23.025 -3.26239 -0.13804 0.231535 0.980036
23.03 -2.49525 -0.106499 0.232478 0.975096
23.035 -1.64337 -0.0910233 0.233734 0.974241
23.04 -1.10123 -0.0928833 0.234677 0.97362
23.045 -0.907054 -0.100508 0.234991 0.973166
23.05 -0.795891 -0.100717 0.235305 0.972837
23.055 -0.811711 -0.103933 0.235305 0.972595
23.06 -1.2437 -0.12268 0.235305 0.962135
23.065 -1.79476 -0.130499 0.234991 0.967545
23.07 -2.44074 -0.139891 0.234363 0.968743
23.075 -3.05508 -0.14386 0.232792 0.969614
23.08 -3.38292 -0.135522 0.230907 0.970249
23.085 -3.85923 -0.142667 0.228394 0.97071
23.09 -3.89924 -0.126338 0.224938 0.981334
23.095 -3.63743 -0.108441 0.22054 0.986325
23.1 -2.76954 -0.0719438 0.216142 0.979677
23.105 -1.76654 -0.0519362 0.211115 0.977578
23.11 -1.3468 -0.0629725 0.206403 0.976052
23.115 -1.07444 -0.0617753 0.201376 0.974937
23.12 -0.758167 -0.0541096 0.196664 0.974127
23.125 -0.77135 -0.0629063 0.191951 0.973535
23.13 -1.26668 -0.0827284 0.187553 0.973106
23.135 -1.7127 -0.0843425 0.183155 0.972791
23.14 -2.20754 -0.0894462 0.178757 0.972564
23.145 -2.83387 -0.09843 0.174044 0.972397
23.15 -3.41097 -0.100326 0.168704 0.972277
23.155 -3.65952 -0.0914502 0.163049 0.982473
23.16 -3.5782 -0.0745236 0.156765 0.987157
23.165 -3.20512 -0.052663 0.150168 0.980281
23.17 -2.48531 -0.0290923 0.143257 0.978021
23.175 -1.80811 -0.0183503 0.136031 0.976371
23.18 -1.20572 -0.00997372 0.128491 0.975172
23.185 -0.658997 -0.00209517 0.120951 0.974297
23.19 -0.328561 -0.00106011 0.11404 0.963375
23.195 -0.216711 -0.00692241 0.107128 0.968448
23.2 -0.411508 -0.0167286 0.100217 0.969401
23.205 -0.611341 -0.0172393 0.0933053 0.970092
23.21 -1.25396 -0.0373484 0.086708 0.970598
23.215 -2.09937 -0.05168 0.0797965 0.970964
23.22 -2.67699 -0.0500343 0.0725708 0.981519
23.225 -2.87315 -0.0319379 0.065031 0.976174
23.23 -2.87466 -0.0224561 0.057177 0.975028
23.235 -2.72646 -0.0115511 0.0490088 0.974192
23.24 -2.35209 0.00460005 0.0405265 0.973584
23.245 -1.51719 0.0337728 0.0320442 0.97314
23.25 -0.57558 0.0521552 0.0235619 0.972818
23.255 0.155755 0.0591819 0.0153938 0.962295
23.26 0.705067 0.0586029 0.00785398 0.967664
23.265 0.950415 0.0531263 0.00282743 0.968827
23.27 0.838224 0.0405136 -0.00188496 0.969676
23.275 0.433309 0.0271014 -0.00879646 0.970293
23.28 -0.200499 0.0130015 -0.0150796 0.970744
23.285 -0.766952 0.00713845 -0.0213628 0.981357
23.29 -1.34107 0.00642508 -0.0317301 0.976058
23.295 -1.72028 0.00958525 -0.037385 0.974941
23.3 -2.00421 0.0119896 -0.0439823 0.974131
23.305 -1.96841 0.0259369 -0.0508938 0.973538
23.31 -1.55589 0.0464493 -0.0581195 0.973108
23.315 -0.91336 0.0679036 -0.0653451 0.962506
23.32 -0.0475965 0.0838514 -0.0725708 0.967818
23.325 0.777125 0.0955051 -0.0797965 0.968939
23.33 1.56163 0.103413 -0.0813672 0.969758
23.335 2.01396 0.0988506 -0.0882788 0.970352
23.34 2.25852 0.0950035 -0.0939336 0.970788
23.345 2.17582 0.0828693 -0.0989602 0.971102
23.35 1.77655 0.0670294 -0.103358 0.971334
23.355 0.944 0.0421478 -0.107128 0.9715
23.36 0.204784 0.0361839 -0.111212 0.971624
23.365 -0.529415 0.027782 -0.114668 0.971711
23.37 -1.11656 0.0273188 -0.121265 0.971778
23.375 -1.42422 0.03739 -0.126292 0.961537
23.38 -1.35313 0.0515315 -0.130376 0.956826
23.385 -0.714071 0.0765699 -0.13446 0.963678
23.39 -0.0173567 0.0894142 -0.138544 0.965925
23.395 1.10563 0.117942 -0.142314 0.96756
23.4 2.09096 0.124371 -0.141372 0.968753
23.405 2.71501 0.119342 -0.143571 0.96962
23.41 3.02738 0.111768 -0.146398 0.970254
23.415 3.11671 0.103776 -0.148283 0.970714
23.42 2.86414 0.0874578 -0.14954 0.971051
23.425 2.14836 0.0615731 -0.150482 0.971294
23.43 1.30572 0.0458847 -0.151425 0.961187
23.435 0.370559 0.0310377 -0.152367 0.956569
23.44 -0.407236 0.0266311 -0.152996 0.953206
23.445 -0.727064 0.0366466 -0.154881 0.961041
23.45 -0.835289 0.0441117 -0.159279 0.964004
23.455 -0.443161 0.0659672 -0.16085 0.96616
23.46 0.182503 0.0818416 -0.162106 0.967734
23.465 1.13607 0.104849 -0.163049 0.958591
23.47 2.29996 0.123119 -0.159593 0.964966
23.475 3.08765 0.119114 -0.158965 0.966861
23.48 3.71739 0.119364 -0.158336 0.968244
23.485 3.9671 0.107113 -0.15708 0.96925
23.49 4.02613 0.0961099 -0.154881 0.959698
23.495 3.35846 0.0616469 -0.152367 0.955484
23.5 2.41137 0.0380192 -0.148911 0.952416
23.505 1.25596 0.0160148 -0.146084 0.960465
23.51 0.0566145 -0.00254626 -0.143571 0.963585
23.515 -0.68819 0.00189113 -0.141058 0.965855
23.52 -1.06732 0.0101544 -0.143257 0.967511
23.525 -1.00218 0.025466 -0.141058 0.968716
23.53 -0.855569 0.0303881 -0.139801 0.969595
23.535 0.272463 0.0764437 -0.138544 0.970235
23.54 1.67498 0.102101 -0.136659 0.970702
23.545 2.84738 0.106406 -0.131004 0.97104
23.55 4.02507 0.115873 -0.127863 0.961002
23.555 4.51059 0.112201 -0.124721 0.956434
23.56 4.51059 0.100138 -0.12158 0.963394
23.565 4.51059 0.0571008 -0.117496 0.965716
23.57 4.03473 0.040773 -0.112155 0.96741
23.575 2.3989 -0.0132842 -0.106186 0.968642
23.58 0.997043 -0.026175 -0.101159 0.969541
23.585 -0.234259 -0.0381066 -0.0955044 0.970194
23.59 -1.07398 -0.0363257 -0.0923628 0.970673
23.595 -1.68013 -0.0359241 -0.0898495 0.971018
23.6 -1.99228 -0.0298651 -0.0860796 0.971273
23.605 -1.34876 0.0097859 -0.0826239 0.971456
23.61 0.309495 0.0635763 -0.0794823 0.971591
23.615 1.47069 0.0590193 -0.0750841 0.961402
23.62 2.89182 0.0840482 -0.0681726 0.967013
23.625 4.13875 0.0903031 -0.0634602 0.968353
23.63 4.51059 0.0818254 -0.0584336 0.969331
